meter,time,reading
207860373 ,0700,0.486
207860393 ,0700,0.519
207860395 ,0700,1.337
207860402 ,0700,0.083
207860439 ,0700,0.221
207860447 ,0700,1.177
207860451 ,0700,0.136
207860500 ,0700,0.728
207860512 ,0700,1.302
207860520 ,0700,0.527
207860522 ,0700,1.362
207860531 ,0700,0.106
207860541 ,0700,0.555
207860545 ,0700,0.428
207860574 ,0700,0.013
207860604 ,0700,0.226
207860646 ,0700,0.412
207860686 ,0700,0.275
207860705 ,0700,0.236
RD07000023,0700,0.642
RD07000055,0700,0.62
RD07000070,0700,0.276
RD07000081,0700,0.178
RD07000097,0700,0.044
RD07000102,0700,2.074
RD07000309,0700,0.2
RD07000316,0700,0.135
RD07000327,0700,0.0
RX07000023,0700,0.18
RX07000024,0700,0.195
RX07000036,0700,0.225
RX07000043,0700,1.192
RX07000046,0700,0.588
RX07000053,0700,0.917
RX07000072,0700,0.038
RX07000073,0700,0.755
RX07000084,0700,0.256
RX07000087,0700,1.174
RX07000167,0700,0.087
RX07000176,0700,0.312
RX07000177,0700,0.476
RX07000179,0700,0.268
RX07000183,0700,0.197
RX07000190,0700,0.09
RX07000214,0700,2.506
RX07000240,0700,0.1
RX07000253,0700,0.074
RX07000254,0700,0.404
RX07000272,0700,1.161
RX07000281,0700,0.141
RX07000284,0700,0.351
RX07000304,0700,0.156
RX07000305,0700,0.117
RX07000329,0700,0.096
RX07000330,0700,0.298
RX07000331,0700,0.333
RX07000337,0700,0.25
RX07000338,0700,0.682
RX07000372,0700,0.176
RX07000391,0700,0.064
RX07000400,0700,0.881
RX07000404,0700,0.055
RX07000422,0700,0.392
RX07000429,0700,0.549
RX07000440,0700,0.13
RX07000445,0700,0.91
RX07000449,0700,0.166
RX07000460,0700,0.109
RX07000478,0700,0.728
RX07000484,0700,0.151
RX07000494,0700,0.148
RX07000497,0700,0.365
RX07000505,0700,0.506
RX07000517,0700,0.231
RX07000548,0700,0.074
RX07000562,0700,0.134
RX07000575,0700,0.154
RX07000583,0700,0.629
RX07000589,0700,0.216
RX07000616,0700,0.546
RX07000623,0700,0.356
RX07000633,0700,0.11
RX07000664,0700,0.296
RX07000669,0700,0.79
RX07000670,0700,0.15
RX07000680,0700,1.481
RX07000683,0700,0.168
RX07000692,0700,1.671
RX07000698,0700,0.099
RX07000703,0700,0.576
RX07000714,0700,0.267
RX07000715,0700,0.362
RX07000726,0700,0.449
RX07000735,0700,0.112
RX07000756,0700,0.145
RX07000768,0700,0.36
RX07000771,0700,0.652
RX07000775,0700,0.066
RX07000782,0700,1.32
RX07000814,0700,0.064
RX07000830,0700,0.194
RX07000838,0700,0.056
RX07000865,0700,0.186
RX07000872,0700,0.076
RX07000884,0700,1.696
RX07000901,0700,0.12
RX07000908,0700,0.196
RX07000916,0700,0.251
RX07000928,0700,2.119
RX07000952,0700,0.136
RX07000962,0700,1.53
RX07000963,0700,0.102
RX07000967,0700,0.086
RX07000969,0700,0.183
RX07000977,0700,0.306
RX07001044,0700,0.468
RX07001048,0700,0.764
RX07001054,0700,0.178
RX07001061,0700,1.44
RX07001075,0700,0.119
RX07001084,0700,0.326
RX07001093,0700,0.366
RX07001100,0700,0.451
RX07001113,0700,0.457
RX07001127,0700,0.184
RX07001168,0700,0.691
RX07001172,0700,0.142
RX07001211,0700,1.486
RX07001224,0700,0.346
RX07001226,0700,2.215
RX07001232,0700,0.178
RX07001235,0700,0.128
RX07001245,0700,0.04
RX07001248,0700,0.648
RX07001255,0700,0.147
RX07001260,0700,0.697
RX07001287,0700,0.144
RX07001291,0700,0.899
RX07001324,0700,0.127
RX07001327,0700,0.993
RX07001329,0700,0.167
RX07001331,0700,0.81
RX07001340,0700,0.192
RX07001345,0700,0.112
RX07001359,0700,0.321
RX07001376,0700,1.881
RX07001407,0700,0.072
RX07001411,0700,0.3
RX07001456,0700,0.182
RX07001499,0700,0.069
RX07001509,0700,0.291
RX07001524,0700,2.938
RX07001529,0700,0.085
RX07001532,0700,0.399
RX07001535,0700,0.275
RX07001536,0700,0.632
RX07001558,0700,0.438
RX07001574,0700,0.218
RX07001832,0700,0.28
RX07001838,0700,1.33
RX07001841,0700,1.653
RX07001865,0700,0.183
RX07001867,0700,0.266
RX07001893,0700,0.21
RX07001907,0700,0.271
RX07001910,0700,0.124
RX07001935,0700,0.122
RX07001945,0700,0.36
RX07001951,0700,0.352
RX07001961,0700,0.326
RX07001966,0700,1.255
RX07001974,0700,0.358
RX07002001,0700,0.146
RX07002014,0700,0.45
RX07002018,0700,0.078
RX07002029,0700,0.528
RX07002033,0700,0.32
RX07002042,0700,0.373
RX07002043,0700,0.974
RX07002054,0700,1.3
RX07002084,0700,0.062
RX07002104,0700,1.082
RX07002106,0700,0.036
RX07002113,0700,0.982
RX07002121,0700,0.074
RX07002128,0700,0.84
RX07002131,0700,1.152
RX07002142,0700,0.119
RX07002154,0700,0.692
RX07002155,0700,0.086
RX07002166,0700,0.908
RX07002167,0700,1.73
RX07002181,0700,0.564
RX07002187,0700,1.56
RX07002199,0700,0.17
RX07002200,0700,0.172
RX07002212,0700,0.054
RX07002223,0700,0.122
RX07002241,0700,1.724
RX07002245,0700,0.369
RX07002250,0700,0.277
RX07002262,0700,0.64
RX07002263,0700,0.175
RX07002268,0700,0.125
RX07002279,0700,0.112
RX07002293,0700,0.664
RX07002308,0700,0.354
RX07002345,0700,0.154
RX07002355,0700,0.138
RX07002366,0700,0.086
RX07002372,0700,0.132
RX07002387,0700,0.321
RX07002404,0700,1.711
RX07002428,0700,0.152
RX07002440,0700,0.099
RX07002454,0700,0.186
RX07002456,0700,0.202
RX07002479,0700,0.12
RX07002488,0700,0.068
RX07002489,0700,0.508
RX07002524,0700,0.648
RX07002529,0700,1.066
RX07002552,0700,0.327
RX07002560,0700,0.276
RX07002568,0700,1.768
RX07002570,0700,0.422
RX07002587,0700,0.389
RX07002604,0700,0.226
RX07002630,0700,0.107
RX07002632,0700,1.158
RX07002648,0700,0.7
RX07002650,0700,0.606
RX07002658,0700,0.174
RX07002666,0700,0.127
RX07002668,0700,0.842
RX07002672,0700,0.262
207860297 ,0730,0.163
207860316 ,0730,0.784
207860322 ,0730,0.618
207860324 ,0730,0.205
207860359 ,0730,0.555
207860373 ,0730,0.509
207860393 ,0730,0.721
207860395 ,0730,2.095
207860402 ,0730,0.113
207860439 ,0730,0.431
207860447 ,0730,0.294
207860451 ,0730,0.312
207860500 ,0730,0.582
207860512 ,0730,1.323
207860520 ,0730,1.137
207860522 ,0730,0.288
207860531 ,0730,0.089
207860541 ,0730,1.341
207860545 ,0730,0.491
207860574 ,0730,0.183
207860604 ,0730,0.163
207860646 ,0730,0.926
207860686 ,0730,0.297
207860705 ,0730,0.18
RD07000023,0730,1.07
RD07000055,0730,0.53
RD07000070,0730,0.22
RD07000081,0730,0.109
RD07000097,0730,0.046
RD07000102,0730,0.789
RD07000309,0730,0.308
RD07000316,0730,0.123
RD07000327,0730,0.0
RX07000023,0730,1.305
RX07000024,0730,0.188
RX07000036,0730,0.472
RX07000043,0730,1.152
RX07000046,0730,0.761
RX07000053,0730,0.101
RX07000072,0730,0.028
RX07000073,0730,0.228
RX07000084,0730,0.342
RX07000087,0730,1.63
RX07000167,0730,0.107
RX07000176,0730,0.192
RX07000177,0730,0.454
RX07000179,0730,0.566
RX07000183,0730,0.23
RX07000190,0730,0.762
RX07000214,0730,0.665
RX07000240,0730,0.107
RX07000253,0730,0.094
RX07000254,0730,0.33
RX07000272,0730,0.981
RX07000281,0730,0.128
RX07000284,0730,0.31
RX07000304,0730,0.748
RX07000305,0730,0.135
RX07000329,0730,0.098
RX07000330,0730,0.256
RX07000331,0730,0.06
RX07000337,0730,0.304
RX07000338,0730,0.179
RX07000372,0730,0.179
RX07000391,0730,0.073
RX07000400,0730,1.016
RX07000404,0730,0.055
RX07000422,0730,0.182
RX07000429,0730,0.531
RX07000440,0730,0.186
RX07000445,0730,0.166
RX07000449,0730,0.094
RX07000460,0730,0.269
RX07000478,0730,0.318
RX07000484,0730,0.137
RX07000494,0730,0.154
RX07000497,0730,0.06
RX07000505,0730,0.228
RX07000517,0730,0.098
RX07000548,0730,0.052
RX07000562,0730,0.124
RX07000575,0730,0.232
RX07000583,0730,0.606
RX07000589,0730,0.073
RX07000616,0730,0.333
RX07000623,0730,0.213
RX07000633,0730,0.11
RX07000664,0730,0.394
RX07000669,0730,0.256
RX07000670,0730,0.174
RX07000680,0730,0.112
RX07000683,0730,0.041
RX07000692,0730,0.998
RX07000698,0730,0.175
RX07000703,0730,0.327
RX07000714,0730,0.626
RX07000715,0730,0.663
RX07000726,0730,0.355
RX07000735,0730,0.132
RX07000756,0730,0.22
RX07000768,0730,0.061
RX07000771,0730,0.103
RX07000775,0730,0.05
RX07000782,0730,0.826
RX07000814,0730,0.059
RX07000830,0730,0.158
RX07000838,0730,0.182
RX07000865,0730,0.172
RX07000872,0730,0.124
RX07000884,0730,0.314
RX07000901,0730,0.178
RX07000908,0730,0.127
RX07000916,0730,0.263
RX07000928,0730,0.132
RX07000952,0730,0.066
RX07000962,0730,1.36
RX07000963,0730,0.114
RX07000967,0730,0.088
RX07000969,0730,0.185
RX07000977,0730,0.978
RX07001044,0730,0.504
RX07001048,0730,0.346
RX07001054,0730,0.128
RX07001061,0730,0.587
RX07001075,0730,0.112
RX07001084,0730,0.176
RX07001093,0730,1.409
RX07001100,0730,0.107
RX07001113,0730,0.209
RX07001127,0730,0.124
RX07001168,0730,1.018
RX07001172,0730,0.321
RX07001211,0730,1.456
RX07001224,0730,0.812
RX07001226,0730,0.586
RX07001232,0730,0.188
RX07001235,0730,0.142
RX07001245,0730,0.064
RX07001248,0730,0.932
RX07001255,0730,0.13
RX07001260,0730,1.057
RX07001287,0730,0.19
RX07001291,0730,0.944
RX07001324,0730,0.127
RX07001327,0730,0.978
RX07001329,0730,0.229
RX07001331,0730,0.196
RX07001340,0730,0.61
RX07001345,0730,0.172
RX07001359,0730,0.321
RX07001376,0730,0.614
RX07001407,0730,1.236
RX07001411,0730,0.084
RX07001456,0730,0.16
RX07001499,0730,0.111
RX07001509,0730,0.4
RX07001524,0730,2.178
RX07001529,0730,0.99
RX07001532,0730,0.32
RX07001535,0730,0.284
RX07001536,0730,0.477
RX07001558,0730,0.422
RX07001574,0730,0.166
RX07001832,0730,0.224
RX07001838,0730,0.294
RX07001841,0730,0.571
RX07001865,0730,0.18
RX07001867,0730,0.166
RX07001893,0730,0.186
RX07001907,0730,0.296
RX07001910,0730,0.133
RX07001935,0730,0.135
RX07001945,0730,0.248
RX07001951,0730,0.21
RX07001961,0730,0.276
RX07001966,0730,1.186
RX07001974,0730,0.312
RX07002001,0730,0.149
RX07002014,0730,0.492
RX07002018,0730,0.078
RX07002029,0730,0.186
RX07002033,0730,0.836
RX07002042,0730,1.684
RX07002043,0730,0.16
RX07002054,0730,0.502
RX07002084,0730,0.074
RX07002104,0730,1.292
RX07002106,0730,0.036
RX07002113,0730,0.841
RX07002121,0730,0.184
RX07002128,0730,1.12
RX07002131,0730,0.453
RX07002142,0730,0.093
RX07002154,0730,1.374
RX07002155,0730,0.11
RX07002166,0730,0.586
RX07002167,0730,0.256
RX07002181,0730,1.692
RX07002187,0730,1.558
RX07002199,0730,0.164
RX07002200,0730,0.266
RX07002212,0730,0.058
RX07002223,0730,0.085
RX07002241,0730,0.488
RX07002245,0730,0.182
RX07002250,0730,0.247
RX07002262,0730,0.364
RX07002263,0730,0.24
RX07002268,0730,0.115
RX07002279,0730,0.109
RX07002293,0730,0.214
RX07002308,0730,0.246
RX07002345,0730,0.069
RX07002355,0730,0.099
RX07002366,0730,0.13
RX07002372,0730,0.152
RX07002387,0730,0.352
RX07002404,0730,0.822
RX07002428,0730,0.054
RX07002440,0730,0.28
RX07002454,0730,0.036
RX07002456,0730,0.082
RX07002479,0730,0.114
RX07002488,0730,0.468
RX07002489,0730,0.592
RX07002524,0730,0.737
RX07002529,0730,1.008
RX07002552,0730,0.011
RX07002560,0730,0.13
RX07002568,0730,1.316
RX07002570,0730,0.27
RX07002587,0730,0.131
RX07002604,0730,0.736
RX07002630,0730,0.08
RX07002632,0730,1.046
RX07002648,0730,0.124
RX07002650,0730,0.463
RX07002658,0730,0.256
RX07002666,0730,0.11
RX07002668,0730,0.486
RX07002672,0730,0.166
207860297 ,0800,0.683
207860316 ,0800,0.578
207860322 ,0800,0.108
207860324 ,0800,0.052
207860359 ,0800,0.561
207860373 ,0800,0.475
207860393 ,0800,0.407
207860395 ,0800,1.447
207860402 ,0800,0.376
207860439 ,0800,0.895
207860447 ,0800,0.097
207860451 ,0800,0.196
207860500 ,0800,0.423
207860512 ,0800,1.054
207860520 ,0800,0.624
207860522 ,0800,0.944
207860531 ,0800,0.228
207860541 ,0800,0.873
207860545 ,0800,0.674
207860574 ,0800,0.767
207860604 ,0800,0.258
207860646 ,0800,1.732
207860686 ,0800,0.3
207860705 ,0800,0.148
RD07000023,0800,0.707
RD07000055,0800,0.136
RD07000070,0800,0.228
RD07000081,0800,0.066
RD07000097,0800,0.09
RD07000102,0800,0.206
RD07000309,0800,0.104
RD07000316,0800,0.08
RD07000327,0800,0.0
RX07000023,0800,0.703
RX07000024,0800,0.166
RX07000036,0800,0.148
RX07000043,0800,1.146
RX07000046,0800,1.043
RX07000053,0800,0.106
RX07000072,0800,0.025
RX07000073,0800,0.115
RX07000084,0800,0.218
RX07000087,0800,0.823
RX07000167,0800,0.199
RX07000176,0800,0.084
RX07000177,0800,0.599
RX07000179,0800,0.208
RX07000183,0800,0.201
RX07000190,0800,0.081
RX07000214,0800,1.423
RX07000240,0800,0.248
RX07000253,0800,0.088
RX07000254,0800,0.202
RX07000272,0800,0.88
RX07000281,0800,0.126
RX07000284,0800,1.311
RX07000304,0800,0.223
RX07000305,0800,0.119
RX07000329,0800,0.103
RX07000330,0800,0.622
RX07000331,0800,0.067
RX07000337,0800,0.585
RX07000338,0800,0.269
RX07000372,0800,0.185
RX07000391,0800,0.2
RX07000400,0800,0.1
RX07000404,0800,0.759
RX07000422,0800,0.107
RX07000429,0800,0.293
RX07000440,0800,0.181
RX07000445,0800,0.774
RX07000449,0800,0.129
RX07000460,0800,0.128
RX07000478,0800,0.268
RX07000484,0800,0.137
RX07000494,0800,0.049
RX07000497,0800,0.04
RX07000505,0800,0.548
RX07000517,0800,0.248
RX07000548,0800,0.264
RX07000562,0800,0.117
RX07000575,0800,0.146
RX07000583,0800,0.285
RX07000589,0800,0.122
RX07000616,0800,0.164
RX07000623,0800,1.852
RX07000633,0800,0.11
RX07000664,0800,0.414
RX07000669,0800,0.288
RX07000670,0800,0.124
RX07000680,0800,0.082
RX07000683,0800,0.05
RX07000692,0800,0.224
RX07000698,0800,0.253
RX07000703,0800,0.316
RX07000714,0800,0.099
RX07000715,0800,0.363
RX07000726,0800,0.305
RX07000735,0800,0.44
RX07000756,0800,0.062
RX07000768,0800,0.162
RX07000771,0800,0.146
RX07000775,0800,0.088
RX07000782,0800,0.159
RX07000814,0800,0.064
RX07000830,0800,0.23
RX07000838,0800,0.066
RX07000865,0800,0.756
RX07000872,0800,0.068
RX07000884,0800,0.397
RX07000901,0800,0.126
RX07000908,0800,0.166
RX07000916,0800,0.748
RX07000928,0800,0.15
RX07000952,0800,0.074
RX07000962,0800,1.308
RX07000963,0800,0.384
RX07000967,0800,0.077
RX07000969,0800,0.185
RX07000977,0800,0.335
RX07001044,0800,0.241
RX07001048,0800,0.444
RX07001054,0800,0.09
RX07001061,0800,1.883
RX07001075,0800,0.117
RX07001084,0800,0.17
RX07001093,0800,0.94
RX07001100,0800,0.263
RX07001113,0800,0.273
RX07001127,0800,0.228
RX07001168,0800,0.967
RX07001172,0800,0.114
RX07001211,0800,0.194
RX07001224,0800,0.267
RX07001226,0800,0.784
RX07001232,0800,0.136
RX07001235,0800,0.144
RX07001245,0800,0.032
RX07001248,0800,0.676
RX07001255,0800,0.228
RX07001260,0800,0.164
RX07001287,0800,0.174
RX07001291,0800,0.371
RX07001324,0800,0.105
RX07001327,0800,0.942
RX07001329,0800,0.171
RX07001331,0800,0.062
RX07001340,0800,0.094
RX07001345,0800,0.054
RX07001359,0800,0.321
RX07001376,0800,0.325
RX07001407,0800,0.214
RX07001411,0800,0.374
RX07001456,0800,0.156
RX07001499,0800,0.161
RX07001509,0800,0.263
RX07001524,0800,0.241
RX07001529,0800,0.073
RX07001532,0800,1.266
RX07001535,0800,0.251
RX07001536,0800,0.068
RX07001558,0800,0.262
RX07001574,0800,0.21
RX07001832,0800,0.19
RX07001838,0800,0.169
RX07001841,0800,0.587
RX07001865,0800,0.149
RX07001867,0800,0.14
RX07001893,0800,0.124
RX07001907,0800,0.314
RX07001910,0800,0.624
RX07001935,0800,0.131
RX07001945,0800,0.362
RX07001951,0800,0.182
RX07001961,0800,0.254
RX07001966,0800,1.277
RX07001974,0800,0.437
RX07002001,0800,0.389
RX07002014,0800,0.245
RX07002018,0800,0.201
RX07002029,0800,0.145
RX07002033,0800,1.212
RX07002042,0800,0.34
RX07002043,0800,0.201
RX07002054,0800,0.181
RX07002084,0800,0.074
RX07002104,0800,0.957
RX07002106,0800,0.038
RX07002113,0800,1.115
RX07002121,0800,0.228
RX07002128,0800,0.05
RX07002131,0800,0.28
RX07002142,0800,0.072
RX07002154,0800,0.594
RX07002155,0800,0.352
RX07002166,0800,1.036
RX07002167,0800,0.706
RX07002181,0800,0.458
RX07002187,0800,0.314
RX07002199,0800,0.286
RX07002200,0800,0.358
RX07002212,0800,0.039
RX07002223,0800,0.074
RX07002241,0800,0.624
RX07002245,0800,0.768
RX07002250,0800,0.232
RX07002262,0800,0.718
RX07002263,0800,0.133
RX07002268,0800,0.075
RX07002279,0800,0.109
RX07002293,0800,0.212
RX07002308,0800,0.176
RX07002345,0800,0.443
RX07002355,0800,0.11
RX07002366,0800,0.112
RX07002372,0800,0.576
RX07002387,0800,0.164
RX07002404,0800,0.197
RX07002428,0800,0.789
RX07002440,0800,0.145
RX07002454,0800,0.048
RX07002456,0800,0.084
RX07002479,0800,0.196
RX07002488,0800,0.744
RX07002489,0800,0.238
RX07002524,0800,0.375
RX07002529,0800,1.436
RX07002552,0800,0.218
RX07002560,0800,0.096
RX07002568,0800,0.937
RX07002570,0800,0.098
RX07002587,0800,0.146
RX07002604,0800,0.256
RX07002630,0800,1.316
RX07002632,0800,0.27
RX07002648,0800,0.684
RX07002650,0800,0.154
RX07002658,0800,0.208
RX07002666,0800,0.121
RX07002668,0800,0.704
RX07002672,0800,0.278
207860297 ,0830,0.173
207860316 ,0830,0.397
207860322 ,0830,0.081
207860324 ,0830,0.041
207860359 ,0830,0.405
207860373 ,0830,0.787
207860393 ,0830,0.643
207860395 ,0830,0.237
207860402 ,0830,0.176
207860439 ,0830,1.343
207860447 ,0830,0.471
207860451 ,0830,0.562
207860500 ,0830,0.411
207860512 ,0830,0.298
207860520 ,0830,0.467
207860522 ,0830,0.233
207860531 ,0830,0.17
207860541 ,0830,1.169
207860545 ,0830,0.722
207860574 ,0830,0.038
207860604 ,0830,0.407
207860646 ,0830,0.256
207860686 ,0830,0.112
207860705 ,0830,0.156
RD07000023,0830,0.263
RD07000055,0830,0.165
RD07000070,0830,0.243
RD07000081,0830,0.115
RD07000097,0830,0.048
RD07000102,0830,1.406
RD07000309,0830,0.334
RD07000316,0830,0.138
RD07000327,0830,0.0
RX07000023,0830,0.256
RX07000024,0830,0.589
RX07000036,0830,0.111
RX07000043,0830,0.848
RX07000046,0830,0.918
RX07000053,0830,1.188
RX07000072,0830,0.027
RX07000073,0830,0.567
RX07000084,0830,0.171
RX07000087,0830,0.994
RX07000167,0830,0.105
RX07000176,0830,0.108
RX07000177,0830,1.533
RX07000179,0830,0.206
RX07000183,0830,0.199
RX07000190,0830,0.059
RX07000214,0830,0.27
RX07000240,0830,0.411
RX07000253,0830,0.084
RX07000254,0830,0.366
RX07000272,0830,0.251
RX07000281,0830,0.144
RX07000284,0830,2.285
RX07000304,0830,0.114
RX07000305,0830,0.104
RX07000329,0830,0.084
RX07000330,0830,1.902
RX07000331,0830,0.065
RX07000337,0830,0.184
RX07000338,0830,0.249
RX07000372,0830,0.17
RX07000391,0830,0.849
RX07000400,0830,0.124
RX07000404,0830,0.082
RX07000422,0830,0.083
RX07000429,0830,0.498
RX07000440,0830,0.119
RX07000445,0830,1.314
RX07000449,0830,0.104
RX07000460,0830,0.187
RX07000478,0830,0.265
RX07000484,0830,0.07
RX07000494,0830,0.121
RX07000497,0830,0.08
RX07000505,0830,0.214
RX07000517,0830,0.128
RX07000548,0830,0.244
RX07000562,0830,0.1
RX07000575,0830,0.176
RX07000583,0830,0.587
RX07000589,0830,0.089
RX07000616,0830,0.124
RX07000623,0830,0.429
RX07000633,0830,0.113
RX07000664,0830,0.426
RX07000669,0830,0.214
RX07000670,0830,1.074
RX07000680,0830,0.082
RX07000683,0830,0.137
RX07000692,0830,1.489
RX07000698,0830,0.154
RX07000703,0830,0.101
RX07000714,0830,0.713
RX07000715,0830,0.375
RX07000726,0830,0.318
RX07000735,0830,0.51
RX07000756,0830,0.104
RX07000768,0830,0.078
RX07000771,0830,0.452
RX07000775,0830,0.055
RX07000782,0830,0.607
RX07000814,0830,0.059
RX07000830,0830,0.424
RX07000838,0830,0.064
RX07000865,0830,0.292
RX07000872,0830,0.118
RX07000884,0830,0.512
RX07000901,0830,0.08
RX07000908,0830,0.211
RX07000916,0830,0.489
RX07000928,0830,0.139
RX07000952,0830,0.083
RX07000962,0830,1.322
RX07000963,0830,0.086
RX07000967,0830,0.222
RX07000969,0830,0.163
RX07000977,0830,0.219
RX07001044,0830,0.171
RX07001048,0830,0.407
RX07001054,0830,0.104
RX07001061,0830,0.935
RX07001075,0830,0.136
RX07001084,0830,0.186
RX07001093,0830,0.874
RX07001100,0830,0.719
RX07001113,0830,0.217
RX07001127,0830,0.192
RX07001168,0830,0.883
RX07001172,0830,0.073
RX07001211,0830,0.174
RX07001224,0830,0.349
RX07001226,0830,0.255
RX07001232,0830,0.2
RX07001235,0830,0.108
RX07001245,0830,0.074
RX07001248,0830,0.206
RX07001255,0830,0.154
RX07001260,0830,0.206
RX07001287,0830,0.252
RX07001291,0830,0.397
RX07001324,0830,0.095
RX07001327,0830,0.347
RX07001329,0830,0.113
RX07001331,0830,0.07
RX07001340,0830,0.108
RX07001345,0830,0.185
RX07001359,0830,0.321
RX07001376,0830,0.87
RX07001407,0830,0.753
RX07001411,0830,0.368
RX07001456,0830,1.286
RX07001499,0830,0.159
RX07001509,0830,0.411
RX07001524,0830,0.817
RX07001529,0830,0.077
RX07001532,0830,2.275
RX07001535,0830,0.253
RX07001536,0830,0.087
RX07001558,0830,0.2
RX07001574,0830,0.174
RX07001832,0830,0.16
RX07001838,0830,0.192
RX07001841,0830,0.992
RX07001865,0830,0.775
RX07001867,0830,0.152
RX07001893,0830,0.14
RX07001907,0830,0.271
RX07001910,0830,0.103
RX07001935,0830,0.124
RX07001945,0830,0.758
RX07001951,0830,0.09
RX07001961,0830,0.712
RX07001966,0830,1.229
RX07001974,0830,0.257
RX07002001,0830,0.275
RX07002014,0830,0.276
RX07002018,0830,0.267
RX07002029,0830,0.135
RX07002033,0830,0.948
RX07002042,0830,0.308
RX07002043,0830,0.14
RX07002054,0830,0.188
RX07002084,0830,0.068
RX07002104,0830,0.908
RX07002106,0830,0.124
RX07002113,0830,0.81
RX07002121,0830,0.721
RX07002128,0830,0.042
RX07002131,0830,1.285
RX07002142,0830,0.083
RX07002154,0830,1.154
RX07002155,0830,0.108
RX07002166,0830,0.274
RX07002167,0830,0.54
RX07002181,0830,0.826
RX07002187,0830,0.192
RX07002199,0830,0.295
RX07002200,0830,0.724
RX07002212,0830,0.042
RX07002223,0830,0.235
RX07002241,0830,0.133
RX07002245,0830,0.378
RX07002250,0830,0.228
RX07002262,0830,0.564
RX07002263,0830,0.165
RX07002268,0830,0.086
RX07002279,0830,0.105
RX07002293,0830,0.116
RX07002308,0830,0.228
RX07002345,0830,1.861
RX07002355,0830,0.089
RX07002366,0830,0.094
RX07002372,0830,0.2
RX07002387,0830,0.176
RX07002404,0830,0.351
RX07002428,0830,0.274
RX07002440,0830,0.076
RX07002454,0830,0.236
RX07002456,0830,0.094
RX07002479,0830,0.162
RX07002488,0830,0.782
RX07002489,0830,0.068
RX07002524,0830,0.244
RX07002529,0830,1.37
RX07002552,0830,0.045
RX07002560,0830,0.662
RX07002568,0830,0.252
RX07002570,0830,0.092
RX07002587,0830,0.201
RX07002604,0830,0.181
RX07002630,0830,0.25
RX07002632,0830,0.164
RX07002648,0830,0.34
RX07002650,0830,0.154
RX07002658,0830,0.618
RX07002666,0830,0.145
RX07002668,0830,0.266
RX07002672,0830,0.231
207860297 ,0900,0.619
207860316 ,0900,0.648
207860322 ,0900,0.095
207860324 ,0900,0.231
207860359 ,0900,0.407
207860373 ,0900,0.441
207860393 ,0900,0.796
207860395 ,0900,0.349
207860402 ,0900,0.267
207860439 ,0900,1.825
207860447 ,0900,0.132
207860451 ,0900,0.27
207860500 ,0900,0.474
207860512 ,0900,0.357
207860520 ,0900,1.354
207860522 ,0900,0.319
207860531 ,0900,0.115
207860541 ,0900,1.077
207860545 ,0900,0.819
207860574 ,0900,0.016
207860604 ,0900,0.124
207860646 ,0900,0.431
207860686 ,0900,0.214
207860705 ,0900,0.167
RD07000023,0900,0.204
RD07000055,0900,0.126
