Transaction,Date,Price,Product ID,Quantity Purchased,Serial No,User ID,User Type
1791,2016-06-02,100.84,1295,39,2791,9269,c
1792,2016-01-25,2190.47,4757,15,2792,9789,c
1793,2016-05-01,2936.38,1907,12,2793,5638,b
1794,2016-05-02,3078.13,1485,15,2794,9175,c
1795,2016-09-01,1063.47,2900,11,2795,9947,b
1796,2016-01-22,631.87,4140,41,2796,6819,d
1797,2016-03-01,1327.98,3823,10,2797,9580,d
1798,2016-01-01,1768.59,4928,22,2798,9596,a
1799,2016-01-01,2564.98,4365,30,2799,5507,c
1800,2016-01-26,3241.5,4302,30,2800,6747,a
1801,2016-10-02,1695.09,3232,28,2801,5434,a
1802,2016-03-02,948.35,272,1,2802,8148,c
1803,2016-10-01,858.3,1121,18,2803,7039,b
1804,2016-01-14,348.62,549,15,2804,7270,c
1805,2016-12-01,684.86,2307,38,2805,6393,a
1806,2016-01-13,6841.16,4834,29,2806,9694,a
1807,2016-11-02,5109.18,2543,6,2807,6114,d
1808,2016-10-01,1841.32,4318,10,2808,7690,b
1809,2016-01-20,996.62,2528,32,2809,5994,d
1810,2016-01-29,96.68,479,15,2810,6524,d
1811,2016-12-01,1759.52,4216,40,2811,9751,a
1812,2016-01-16,124.66,4760,40,2812,7570,d
1813,2016-02-01,4011.82,347,36,2813,5077,b
1814,2016-02-02,480.03,4231,10,2814,6235,a
1815,2016-01-20,3512.15,526,18,2815,7447,d
1816,2016-01-20,4454.92,858,23,2816,8823,d
1817,2016-06-02,2519.61,2739,1,2817,7032,b
1818,2016-01-13,1764.4,1739,38,2818,6513,c
1819,2016-01-01,4020.68,1283,30,2819,7938,a
1820,2016-10-02,382.91,4205,21,2820,5112,a
1821,2016-01-31,4285.19,4475,41,2821,5417,d
1822,2016-06-01,,4748,5,2822,9237,c
1823,2016-01-31,1644.49,2817,7,2823,7137,a
1824,2016-08-01,769.5,1432,21,2824,5316,c
1825,2016-01-29,1105.27,3824,2,2825,5072,a
1826,2016-06-02,2778.75,123,38,2826,7664,c
1827,2016-01-23,,1718,1,2827,8631,d
1828,2016-01-15,1330.26,4186,25,2828,8298,b
1829,2016-03-02,3403.0,957,2,2829,7909,d
1830,2016-01-31,392.85,1999,4,2830,6278,c
1831,2016-03-02,169.46,1898,19,2831,5228,b
1832,2016-10-02,2407.26,4454,13,2832,7909,d
1833,2016-01-18,3552.36,1593,37,2833,7338,a
1834,2016-01-30,1166.4,2947,30,2834,6836,b
1835,2016-03-02,196.51,1471,11,2835,6872,b
1836,2016-01-28,3271.35,5080,9,2836,6945,b
1837,2016-01-22,1837.22,173,23,2837,8042,c
1838,2016-01-17,1301.66,2238,25,2838,6306,a
1839,2016-09-01,3326.72,4143,32,2839,6208,d
1840,2016-01-16,8191.76,522,29,2840,8711,d
1841,2016-01-26,947.04,3179,3,2841,7940,d
1842,2016-01-15,1703.14,4034,11,2842,7792,d
1843,2016-09-02,37.97,3102,30,2843,6485,b
1844,2016-01-28,3488.42,2493,35,2844,5633,b
1845,2016-04-01,954.13,4207,24,2845,5399,b
1846,2016-01-15,553.35,3772,12,2846,7329,d
1847,2016-07-02,1241.24,500,10,2847,7802,b
1848,2016-08-01,3058.44,1919,7,2848,6373,d
1849,2016-04-02,3515.47,1409,32,2849,5144,b
1850,2016-01-17,316.11,4746,3,2850,8554,b
1851,2016-11-02,851.84,2136,37,-1,7293,a
1852,2016-01-01,3740.42,3015,37,2852,5466,a
1853,2016-02-02,1028.23,4641,11,2853,6857,c
1854,2016-12-01,357.76,3175,35,2854,6982,a
1855,2016-04-01,3674.44,3697,37,2855,5464,b
1856,2016-05-01,3995.89,2674,12,2856,5954,d
1857,2016-01-13,1324.66,4338,39,2857,8737,b
1858,2016-01-14,4530.9,2304,35,2858,8489,a
1859,2016-10-02,827.68,1550,3,2859,9864,a
1860,2016-11-02,264.19,3580,12,2860,5525,c
1861,2016-06-01,149.92,1668,37,2861,7600,b
1862,2016-10-01,668.61,3131,3,2862,8106,a
1863,2016-01-26,3183.07,2144,1,2863,8229,d
1864,2016-01-23,2607.86,1094,36,2864,8300,d
1865,2016-10-01,504.31,1209,24,2865,9236,d
1866,2016-01-19,2381.94,5005,29,2866,7387,a
1867,2016-01-28,384.11,1103,1,2867,6142,b
1868,2016-11-01,4489.91,1645,34,2868,9598,c
1869,2016-01-26,1024.84,3122,11,2869,9367,d
1870,2016-04-01,5835.48,1850,16,2870,7347,c
1871,2016-01-25,3603.62,4412,37,2871,5316,d
1872,2016-10-01,4842.83,4540,15,2872,8342,a
1873,2016-11-01,3496.23,2833,37,2873,5276,d
1874,2016-01-16,3019.35,819,4,2874,6803,b
1875,2016-08-02,1141.11,354,20,2875,5123,b
1876,2016-10-02,1119.41,405,9,2876,7138,b
1877,2016-01-29,2528.13,3509,40,2877,9606,b
1878,2016-05-02,7916.07,591,11,2878,5336,a
1879,2016-01-20,1583.7,1108,36,2879,8261,b
1880,2016-07-01,3831.03,4679,22,2880,9717,a
1881,2016-01-27,6120.02,515,14,2881,7100,c
1882,2016-01-26,3847.9,2479,41,2882,6357,d
1883,2016-01-23,1464.52,2685,21,2883,6193,c
1884,2016-01-21,8301.15,2870,2,2884,9802,d
1885,2016-03-02,878.22,1405,27,2885,7044,d
1886,2016-10-02,3999.99,2743,4,2886,5114,c
1887,2016-01-14,3895.49,2085,34,2887,8424,b
1888,2016-01-25,1482.18,942,21,2888,9682,a
1889,2016-08-02,1999.15,3718,25,2889,7720,d
1890,2016-02-02,1597.04,668,41,2890,9397,c
1891,2016-01-19,2259.02,5034,19,2891,5902,a
1892,2016-06-02,2430.73,3781,14,2892,6482,a
1893,2016-01-02,2400.32,3073,24,2893,9066,a
1894,2016-01-20,1257.2,3755,35,2894,7757,c
1895,2016-01-17,638.5,3694,1,2895,8318,c
1896,2016-01-19,1250.89,529,9,2896,7136,c
1897,2016-01-29,1010.95,4167,7,2897,7571,b
1898,2016-06-01,120.78,2246,28,2898,9420,c
1899,2016-01-17,210.38,451,27,2899,6937,c
1900,2016-01-16,12.07,2618,12,2900,7661,a
1901,2016-02-02,1077.21,2767,11,2901,9375,d
1902,2016-01-25,3030.51,3225,38,2902,6964,b
1903,2016-07-01,2213.38,1732,37,2903,7660,d
1904,2016-08-02,83.53,465,39,2904,6689,a
1905,2016-01-30,2915.04,2925,25,2905,9966,b
1906,2016-01-14,206.37,4075,21,2906,5019,b
1907,2016-01-21,2443.36,3846,13,2907,9324,b
1908,2016-05-02,1573.8,3362,39,2908,8998,a
1909,2016-05-02,179.77,3614,28,2909,9548,d
1910,2016-01-02,1291.89,1377,40,2910,6808,d
1911,2016-04-01,4668.61,473,13,2911,5683,b
1912,2016-10-01,4553.85,4030,6,2912,7465,c
1913,2016-01-15,575.44,1696,19,2913,8926,c
1914,2016-01-27,3613.92,2209,40,2914,7307,b
1915,2016-01-25,541.98,564,11,2915,8094,b
1916,2016-02-02,1291.78,573,19,2916,6884,d
1917,2016-09-02,201.58,4478,3,2917,9215,c
1918,2016-01-20,,2809,23,2918,5870,d
1919,2016-12-01,667.67,433,32,2919,8230,b
1920,2016-01-15,3388.66,3110,27,2920,5637,c
1921,2016-05-02,1891.19,3068,29,2921,6272,c
1922,2016-05-02,6049.52,3999,38,2922,9554,a
1923,2016-01-31,3072.03,2902,37,2923,7864,b
1924,2016-10-02,4567.32,2930,25,2924,6125,d
1925,2016-01-21,86.58,2303,13,2925,9824,b
1926,2016-01-21,5906.59,1662,29,2926,7844,d
1927,2016-10-02,4526.06,2090,15,-1,6932,c
1928,2016-02-02,4859.1,4916,37,2928,8135,b
1929,2016-10-02,948.61,3417,36,2929,9168,b
1930,2016-01-26,2549.35,4440,36,2930,8742,d
1931,2016-01-13,5296.67,671,40,2931,9536,a
1932,2016-01-23,156.73,2890,20,2932,7891,a
1933,2016-11-02,1327.93,1982,4,2933,9930,a
1934,2016-01-23,3972.05,1595,17,2934,9801,d
1935,2016-01-01,3577.87,4541,6,2935,6214,c
1936,2016-01-25,4463.77,1246,25,2936,7808,d
1937,2016-10-02,3034.12,795,1,2937,5839,d
1938,2016-08-02,2237.47,3264,37,2938,5892,d
1939,2016-01-13,62.43,4245,33,2939,5165,d
1940,2016-02-02,324.23,561,30,2940,8769,b
1941,2016-10-01,2778.04,3245,7,2941,5990,b
1942,2016-01-15,3681.79,373,16,2942,7680,c
1943,2016-01-31,2618.19,3401,31,2943,8389,a
1944,2016-07-02,175.47,808,37,2944,9680,a
1945,2016-09-02,3694.93,1540,6,2945,9767,a
1946,2016-01-19,1308.54,1927,40,2946,8191,b
1947,2016-01-28,2026.91,3989,18,2947,7389,a
1948,2016-06-01,979.87,2539,6,2948,5593,d
1949,2016-04-01,2215.78,3539,39,2949,8194,d
1950,2016-01-17,5408.38,1053,21,2950,7457,b
1951,2016-10-02,315.24,4250,11,2951,8281,b
1952,2016-01-22,3830.71,1666,4,2952,7796,b
1953,2016-01-28,1796.16,2446,10,2953,9168,d
1954,2016-11-02,1033.53,4109,29,2954,8037,b
1955,2016-09-01,3703.08,552,18,-1,6805,b
1956,2016-01-15,86.74,1433,12,2956,6811,a
1957,2016-01-24,1000.94,3099,10,2957,7639,c
1958,2016-01-21,4.92,1841,33,2958,5383,b
1959,2016-01-02,1881.67,4214,30,2959,7742,a
1960,2016-01-17,2919.46,2366,2,2960,7318,a
1961,2016-10-01,98.53,1989,29,2961,8637,c
1962,2016-10-02,2566.99,2893,1,2962,6985,b
1963,2016-03-02,3227.1,1918,26,2963,6894,d
1964,2016-08-01,109.67,4218,41,2964,9745,d
1965,2016-01-28,3330.82,4695,34,2965,7957,d
1966,2016-04-02,1835.96,3541,18,2966,7602,d
1967,2016-01-28,6168.47,284,27,2967,5921,d
1968,2016-06-01,1596.14,3412,32,2968,8215,a
1969,2016-02-02,1199.53,611,28,2969,5007,c
1970,2016-01-22,627.95,4750,16,2970,8326,d
1971,2016-06-01,457.68,2946,6,2971,9663,c
1972,2016-01-13,1627.17,4359,24,2972,5735,d
1973,2016-10-02,734.69,660,32,2973,6077,d
1974,2016-01-26,2972.98,1356,38,2974,8626,a
1975,2016-12-01,3972.15,3165,4,2975,5994,b
1976,2016-03-02,1900.26,3162,24,2976,8610,b
1977,2016-06-01,2478.88,300,29,2977,7334,b
1978,2016-04-02,956.5,1112,30,2978,7209,c
1979,2016-03-02,3003.29,4298,39,2979,5665,d
1980,2016-01-18,320.71,4184,10,2980,9986,a
1981,2016-05-01,511.61,1845,31,2981,7577,a
1982,2016-01-01,5722.03,624,8,2982,6897,b
1983,2016-05-02,3165.58,1759,24,2983,7256,b
1984,2016-01-16,3401.55,2936,21,2984,8459,c
1985,2016-01-28,4177.79,2540,25,2985,6316,c
1986,2016-10-01,1825.21,4812,13,2986,5604,a
1987,2016-11-01,4480.43,4159,34,2987,8483,c
1988,2016-01-31,1059.8,3543,25,2988,6790,a
1989,2016-01-16,490.11,352,3,2989,5213,a
1990,2016-11-02,290.82,1786,32,2990,9650,b
1991,2016-07-02,1037.91,2563,37,2991,5949,b
1992,2016-05-01,1128.98,3100,15,2992,6061,c
1993,2016-01-17,946.81,3482,12,2993,7934,d
1994,2016-05-02,823.6,982,18,2994,6344,a
1995,2016-03-02,1391.95,5028,39,2995,6222,c
1996,2016-01-28,2781.99,3466,39,2996,8790,b
1997,2016-01-02,840.69,4533,9,2997,7566,a
1998,2016-04-01,1286.03,1745,36,2998,8720,b
1999,2016-01-31,4254.57,3652,3,2999,6450,c
2000,2016-02-01,2021.67,4367,34,3000,5697,c
2001,2016-02-02,3770.43,3490,5,3001,8674,c
2002,2016-01-02,1631.86,3503,18,3002,9619,c
2003,2016-12-01,715.08,4372,27,3003,8513,d
2004,2016-01-21,3270.03,782,15,3004,9643,c
2005,2016-04-02,3151.66,1856,36,3005,8219,c
2006,2016-11-01,2926.5,550,1,3006,7898,c
2007,2016-01-20,3106.9,1451,27,3007,6528,b
2008,2016-01-24,1245.62,1862,23,3008,7485,a
2009,2016-01-26,144.48,2721,12,3009,9594,a
2010,2016-01-15,5187.71,1106,29,3010,5513,c
2011,2016-01-22,865.53,1732,18,3011,6659,d
2012,2016-01-13,255.33,4723,29,3012,5155,b
2013,2016-01-19,2150.95,1507,37,3013,8423,a
2014,2016-01-25,698.41,2291,36,3014,8436,a
2015,2016-01-18,2747.02,753,11,3015,9299,b
2016,2016-03-02,578.49,1325,18,3016,5125,a
2017,2016-10-01,3070.59,1990,15,3017,6154,b
2018,2016-07-01,3344.87,1853,30,3018,9685,c
2019,2016-08-01,4261.36,1064,27,3019,9340,c
2020,2016-07-01,3896.5,1194,1,3020,8732,b
2021,2016-01-14,251.27,2038,1,3021,8362,d
2022,2016-06-02,2233.67,2832,24,3022,7580,d
2023,2016-05-02,4078.73,541,25,3023,5181,b
2024,2016-04-02,339.47,2834,27,3024,5628,b
2025,2016-10-01,530.23,2908,22,3025,5395,c
2026,2016-07-01,1117.57,1005,16,3026,7024,b
2027,2016-01-21,1660.88,1146,17,3027,8536,a
2028,2016-11-02,3673.43,2423,23,3028,5300,b
2029,2016-01-14,1416.75,2553,6,3029,7306,d
2030,2016-09-02,3768.99,695,21,3030,5223,b
2031,2016-01-24,1497.92,2151,27,3031,5280,a
2032,2016-01-28,2339.1,3254,22,3032,5146,b
2033,2016-03-01,1918.78,4265,36,3033,7883,c
2034,2016-01-01,490.07,2807,16,3034,9137,a
2035,2016-01-02,4519.28,4480,2,3035,7652,a
2036,2016-01-19,3423.14,1741,6,3036,5292,d
2037,2016-01-29,515.23,4014,3,3037,8204,c
2038,2016-01-01,2945.23,4065,24,3038,7198,b
2039,2016-01-31,1154.93,128,21,3039,8152,a
2040,2016-01-24,2341.61,1761,29,3040,6807,d
2041,2016-05-01,479.62,1923,38,3041,5460,b
2042,2016-09-01,10.23,1539,4,3042,7013,a
2043,2016-06-02,3588.22,2019,12,3043,7528,a
2044,2016-08-01,4563.83,1035,14,3044,9554,d
2045,2016-10-01,189.85,1307,22,3045,7538,b
2046,2016-02-01,3174.51,2974,10,3046,6138,a
2047,2016-01-24,3217.36,4238,4,3047,5982,a
2048,2016-05-02,470.81,2266,32,3048,6024,c
2049,2016-02-02,1542.74,2752,21,3049,5723,c
2050,2016-11-02,1762.0,3380,33,3050,6904,b
2051,2016-01-13,3627.1,3328,40,3051,7439,d
2052,2016-02-02,1477.75,3848,25,3052,7316,b
2053,2016-10-02,773.49,1578,13,3053,5085,b
2054,2016-10-01,3043.95,268,24,3054,7075,a
2055,2016-05-02,4099.81,504,12,3055,6793,d
2056,2016-03-01,2162.54,311,10,3056,8587,c
2057,2016-06-01,2679.26,893,29,3057,7792,b
2058,2016-01-21,5147.59,2028,1,3058,7375,d
2059,2016-01-18,3067.47,3047,12,3059,6764,b
2060,2016-08-01,3796.32,4313,6,3060,8319,d
2061,2016-11-02,2412.92,4328,22,3061,7317,a
2062,2016-01-17,2103.72,1476,8,3062,6040,d
2063,2016-01-18,578.49,2573,40,3063,5194,b
2064,2016-05-02,327.67,4735,20,3064,8132,d
2065,2016-07-02,709.86,799,14,3065,7993,c
2066,2016-01-31,2699.49,1558,41,3066,9046,a
2067,2016-01-29,5018.68,3750,29,3067,8160,c
2068,2016-04-01,423.33,2757,23,3068,9911,b
2069,2016-04-02,326.29,1084,7,3069,9541,d
2070,2016-01-21,3741.33,4670,39,3070,6049,b
2071,2016-01-18,1614.36,3719,36,3071,8670,d
2072,2016-01-21,3239.21,1013,23,3072,5371,a
2073,2016-01-19,4521.46,4328,2,3073,7234,a
2074,2016-11-01,3318.26,919,33,3074,7722,c
2075,2016-02-01,1540.19,1675,9,3075,7236,d
2076,2016-02-01,3314.96,822,10,3076,8482,c
2077,2016-07-01,4193.44,3095,27,3077,6513,a
2078,2016-01-30,2887.51,382,18,3078,8156,d
2079,2016-01-02,511.47,4363,28,3079,7054,a
2080,2016-05-01,1244.64,3276,3,3080,6925,c
2081,2016-03-01,2036.47,1146,36,3081,9005,d
2082,2016-12-01,2948.67,2844,19,3082,9107,c
2083,2016-01-19,385.57,2847,23,3083,8637,b
2084,2016-11-01,1775.7,1546,12,3084,7930,d
2085,2016-01-19,2000.04,1162,24,3085,9738,d
2086,2016-01-29,2898.51,4827,23,3086,8221,d
2087,2016-01-31,4835.6,5027,20,3087,9258,a
2088,2016-01-29,3324.76,5089,10,3088,7193,b
2089,2016-06-02,1841.15,4208,25,3089,5184,d
2090,2016-02-02,2619.75,955,28,3090,7825,d
2091,2016-04-02,2968.71,2424,20,3091,9510,b
2092,2016-01-02,3569.01,4533,10,3092,5300,d
2093,2016-11-02,1867.55,484,4,3093,7914,d
2094,2016-01-27,761.04,1320,23,3094,9725,d
2095,2016-01-13,685.36,1854,36,3095,6900,d
2096,2016-03-01,1301.25,4261,29,3096,5814,a
2097,2016-07-02,2845.89,1947,13,3097,9351,d
2098,2016-11-01,3597.35,2141,36,3098,5226,d
2099,2016-03-01,2014.93,4367,37,3099,7140,a
2100,2016-01-27,2358.48,416,34,3100,6838,a
2101,2016-01-20,2452.64,3040,8,3101,8241,a
2102,2016-05-02,2428.59,2116,6,3102,7539,b
2103,2016-01-22,48.93,4040,41,3103,7405,b
2104,2016-03-02,2492.77,2209,3,3104,5925,b
2105,2016-07-01,4037.64,306,7,3105,6728,d
2106,2016-01-22,3044.83,1111,16,3106,7996,b
2107,2016-01-26,4099.31,2265,39,3107,9198,c
2108,2016-01-23,557.94,443,27,3108,5495,c
2109,2016-09-02,825.03,2821,27,3109,5807,b
2110,2016-01-17,2611.94,3999,12,-1,8903,c
2111,2016-04-01,1730.96,4913,12,3111,5691,b
2112,2016-02-02,3088.53,5066,3,3112,6787,b
2113,2016-01-30,2208.43,4655,38,3113,6164,d
2114,2016-04-02,3113.66,4261,15,3114,9002,c
2115,2016-04-02,2241.08,4861,20,3115,7471,d
2116,2016-07-01,1773.17,544,1,3116,9884,c
2117,2016-11-01,3427.05,3455,3,3117,7728,b
2118,2016-01-23,776.95,3921,17,3118,6076,c
2119,2016-03-02,4735.77,1404,33,3119,7942,a
2120,2016-01-16,640.95,3627,24,3120,5869,d
2121,2016-08-02,1354.83,213,29,3121,7272,d
2122,2016-01-01,6458.17,2894,28,3122,6926,a
2123,2016-06-01,477.77,1950,19,3123,8281,c
2124,2016-10-02,2532.12,2493,20,3124,8807,b
2125,2016-10-02,1614.04,2633,23,3125,7491,a
2126,2016-01-15,1722.67,2993,1,3126,7693,a
2127,2016-01-20,1895.89,3775,33,3127,5711,c
2128,2016-02-01,2739.82,890,21,3128,8055,d
2129,2016-02-02,3013.77,404,19,3129,5730,a
2130,2016-11-01,1385.32,4891,17,3130,7761,c
2131,2016-01-14,3787.13,4195,30,3131,9340,b
2132,2016-01-28,76.84,4124,30,3132,7164,b
2133,2016-01-27,2115.65,4083,39,3133,5433,d
2134,2016-01-28,3383.5,3240,1,3134,7594,a
2135,2016-02-01,4753.72,324,36,3135,5883,d
2136,2016-01-15,4245.89,3201,28,3136,7941,a
2137,2016-02-01,711.95,301,22,3137,5409,d
2138,2016-01-28,3868.35,1642,15,3138,7445,b
2139,2016-01-16,1786.9,3134,10,3139,7763,d
2140,2016-10-01,40.83,4590,30,3140,6617,c
2141,2016-04-01,146.91,2933,7,3141,8669,b
2142,2016-06-02,1616.84,2567,11,3142,8442,a
2143,2016-01-29,3226.87,1338,41,3143,8959,d
2144,2016-01-16,5306.79,3144,36,3144,5376,c
2145,2016-01-20,3033.56,4913,14,3145,7707,b
2146,2016-01-30,3224.66,1501,6,3146,5035,a
2147,2016-01-31,158.42,5090,22,3147,6994,b
2148,2016-01-02,1607.68,4769,5,3148,6240,a
2149,2016-01-25,860.63,4004,27,3149,7101,a
2150,2016-01-27,,4804,20,3150,7292,a
2151,2016-06-01,865.26,4726,1,3151,8133,c
2152,2016-11-01,2900.9,3953,35,3152,8685,a
2153,2016-02-01,1532.48,2498,18,3153,8825,a
2154,2016-08-01,533.49,3059,23,3154,6549,b
2155,2016-11-01,2472.86,1725,28,3155,9353,d
2156,2016-04-01,2699.06,180,30,3156,9171,d
2157,2016-01-19,1071.83,1003,8,3157,7726,b
2158,2016-01-28,1093.84,4249,2,3158,6358,b
2159,2016-01-21,2980.29,4403,30,3159,7374,d
2160,2016-04-01,2187.93,3956,13,3160,8449,b
2161,2016-01-15,448.07,1530,24,3161,9567,a
2162,2016-01-13,52.92,4286,9,3162,5102,a
2163,2016-01-26,1673.33,1789,36,3163,5958,b
2164,2016-01-16,1018.59,3283,40,3164,6868,a
2165,2016-01-01,2188.16,1644,18,3165,8707,d
2166,2016-01-16,998.28,4497,37,3166,7398,b
2167,2016-01-26,501.02,5041,39,3167,6191,d
2168,2016-01-26,2887.43,4448,6,3168,7467,c
2169,2016-01-27,771.32,2886,1,3169,5849,c
2170,2016-01-18,6618.12,2463,22,3170,6844,b
2171,2016-01-24,1078.55,4559,19,3171,9231,b
2172,2016-01-25,1236.17,4738,37,3172,7841,c
2173,2016-10-02,1676.82,4629,5,3173,7363,c
2174,2016-01-30,4901.02,3547,17,3174,9378,d
2175,2016-01-21,1299.96,2949,29,3175,7052,a
2176,2016-01-29,3879.69,1593,13,3176,9932,b
2177,2016-01-22,1233.26,1279,32,3177,6177,a
2178,2016-08-01,2241.1,613,41,3178,7632,b
2179,2016-02-01,2067.27,318,6,3179,7228,c
2180,2016-01-29,2249.51,2225,17,3180,8330,d
2181,2016-11-01,2364.21,4243,18,-1,6407,b
2182,2016-09-02,850.63,1910,32,3182,5337,c
2183,2016-01-19,732.89,4724,11,3183,6062,d
2184,2016-06-01,337.63,4084,18,3184,6757,a
2185,2016-01-23,4504.69,375,12,3185,6589,c
2186,2016-04-01,2791.12,1707,21,3186,5065,a
2187,2016-01-17,1146.05,949,21,3187,7669,d
2188,2016-01-17,933.11,4375,28,3188,7558,c
2189,2016-04-02,316.66,3933,24,3189,5046,c
2190,2016-01-31,1194.62,2311,41,-1,6149,d
2191,2016-01-14,3305.68,882,5,3191,7505,a
2192,2016-01-19,98.6,3375,13,3192,6011,d
2193,2016-01-21,670.45,3169,14,3193,7134,b
2194,2016-01-16,107.13,1296,23,3194,9735,c
2195,2016-12-01,4038.8,1279,41,3195,5221,a
2196,2016-01-14,1172.09,548,6,3196,8139,c
2197,2016-04-02,3500.36,518,29,3197,8513,c
2198,2016-01-23,4368.23,2200,1,3198,5453,c
2199,2016-01-14,1180.0,683,11,3199,5063,a
2200,2016-11-01,1040.26,3671,34,3200,5012,c
2201,2016-01-18,831.72,1101,15,3201,5931,c
2202,2016-01-30,658.64,984,32,3202,8233,c
2203,2016-04-02,824.66,282,24,3203,7345,d
2204,2016-01-24,3308.13,2416,13,3204,9096,a
2205,2016-02-01,1155.54,2188,36,3205,5125,a
2206,2016-01-25,,1748,5,3206,8326,a
2207,2016-04-01,1551.68,645,22,3207,5242,d
2208,2016-08-02,451.4,891,4,-1,7966,a
2209,2016-02-02,1549.5,3722,23,3209,8366,b
2210,2016-09-02,445.13,497,40,3210,7770,c
2211,2016-01-01,4367.41,4089,3,3211,7666,b
2212,2016-01-26,1288.15,792,24,3212,5114,a
2213,2016-07-02,120.46,660,21,3213,9120,b
2214,2016-01-17,4936.21,1835,6,3214,8267,c
2215,2016-09-02,1631.6,681,29,3215,8427,d
2216,2016-01-13,6052.15,1794,4,3216,9156,a
2217,2016-06-01,4933.28,2809,33,3217,5773,a
2218,2016-08-02,1120.48,4205,9,3218,8710,b
2219,2016-01-24,4172.36,2132,1,3219,7340,b
2220,2016-01-29,1128.85,4989,35,3220,5766,b
2221,2016-01-18,617.45,4089,34,3221,5586,a
2222,2016-10-02,2925.13,2006,7,3222,8135,c
2223,2016-11-02,1165.06,3992,26,3223,8084,d
2224,2016-05-01,1634.93,4155,38,3224,7851,a
2225,2016-01-16,1612.21,4036,13,3225,7970,c
2226,2016-05-02,402.55,1290,23,3226,5442,a
2227,2016-01-24,6743.08,4753,33,3227,6429,b
2228,2016-01-26,508.96,2998,1,3228,7676,c
2229,2016-12-01,3471.69,3488,27,3229,7293,b
2230,2016-05-01,5201.64,4308,24,3230,7632,b
2231,2016-05-02,2770.53,4179,6,3231,8962,c
2232,2016-05-01,784.34,4186,10,3232,6506,a
2233,2016-01-17,4113.66,2276,6,3233,6774,b
2234,2016-09-02,2987.73,634,6,3234,8574,b
2235,2016-01-22,1467.88,4488,38,3235,6731,a
2236,2016-01-24,684.73,3608,11,3236,7802,b
2237,2016-11-01,542.72,1148,39,3237,5050,c
2238,2016-01-23,1185.64,1189,34,3238,9346,d
2239,2016-05-01,2886.89,3879,37,-1,5162,b
2240,2016-01-17,1176.36,237,26,3240,6176,a
2241,2016-01-17,2331.59,4040,14,3241,7261,c
2242,2016-01-31,12.76,3850,13,3242,9384,b
2243,2016-01-17,512.43,2022,25,3243,7988,b
2244,2016-05-01,1864.38,931,4,3244,8969,a
2245,2016-01-21,2996.14,3026,32,3245,7800,b
2246,2016-08-02,,3244,23,3246,9361,b
2247,2016-11-02,250.14,3605,41,3247,6072,b
2248,2016-01-17,1485.79,3401,8,3248,9251,b
2249,2016-01-20,2337.17,767,38,3249,7200,a
2250,2016-01-30,1635.28,2642,41,3250,6892,b
2251,2016-01-15,7162.15,4106,20,3251,9411,d
2252,2016-11-01,,1421,24,3252,9757,d
2253,2016-01-28,1708.34,3285,2,3253,8339,c
2254,2016-08-01,1754.84,611,30,3254,5222,b
2255,2016-03-01,2464.01,3449,23,3255,5843,a
2256,2016-07-02,3019.84,3123,4,3256,7610,d
2257,2016-01-01,2119.26,404,7,3257,9353,c
2258,2016-11-01,2720.66,3661,15,3258,6733,a
2259,2016-05-01,3012.81,2221,7,3259,9089,c
2260,2016-01-01,3113.0,1578,11,3260,6161,b
2261,2016-07-01,4060.42,3323,22,3261,6162,b
2262,2016-11-01,504.49,2304,26,3262,6510,a
2263,2016-08-01,5205.82,2776,21,3263,6900,c
2264,2016-06-01,93.5,2023,11,3264,5630,b
2265,2016-03-01,3278.35,2300,10,3265,8403,a
2266,2016-05-02,2938.76,3859,26,3266,7362,d
2267,2016-07-01,4146.11,2978,6,3267,7346,c
2268,2016-01-16,2532.35,1981,32,3268,6599,a
2269,2016-01-02,1008.18,2283,29,3269,7824,c
2270,2016-06-01,997.62,1439,36,3270,9115,b
2271,2016-09-02,1481.0,127,38,3271,7291,c
2272,2016-06-02,2084.06,5083,35,3272,6526,d
2273,2016-02-01,2050.48,3293,3,3273,6211,a
2274,2016-11-02,2291.07,1852,31,3274,8787,c
2275,2016-04-01,3702.12,3649,25,3275,8631,d
2276,2016-01-21,751.87,3237,4,3276,7634,b
2277,2016-06-01,1708.22,517,27,3277,9787,a
2278,2016-01-30,915.78,436,35,3278,7277,b
2279,2016-01-23,16.46,1963,7,3279,5853,d
2280,2016-11-02,2462.28,1876,41,3280,7487,b
2281,2016-08-02,456.87,3792,34,3281,8756,b
2282,2016-04-01,2229.94,183,12,3282,5140,a
2283,2016-09-02,2424.51,594,22,3283,5085,b
2284,2016-01-28,3263.64,627,33,3284,6005,a
2285,2016-06-01,2185.4,607,11,3285,7606,a
2286,2016-08-02,5115.75,2889,5,3286,9148,a
2287,2016-01-30,4014.02,1406,34,3287,8960,c
2288,2016-01-24,1344.72,2158,16,3288,6925,b
2289,2016-01-14,5526.58,985,28,3289,8363,a
2290,2016-02-02,1861.63,4343,9,3290,8165,b
2291,2016-01-27,2972.97,1295,22,-1,9269,d
2292,2016-01-15,219.59,4757,30,3292,9789,a
2293,2016-09-02,824.23,1907,4,3293,5638,a
2294,2016-01-14,3506.05,1485,8,3294,9175,c
2295,2016-01-15,231.16,2900,4,3295,9947,c
2296,2016-10-02,2052.88,4140,14,-1,6819,a
2297,2016-04-01,4554.06,3823,8,3297,9580,d
2298,2016-09-02,308.32,4928,28,3298,9596,b
